id,ProId,ProCreationTimestamp,CustId,CustCreationTimestamp,Rate,TaskCreationTimestamp,Price,ServiceId,CategoryId,ZoneId,TaskState,TargetProId,isFraud
YuuhX5oGPoXn3kohENSWq5,ViypD2s6Dqqj2P5pqFoJQA,1542041737569,7Jwh2Xid6p3YDRZMGRfxdA,1548909682110,5,1549342837558,400000,uDHVz7XXXRCkGKWRUe2jKp,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
TJvcFyZPZvg8LB5UUC4uA7,cAB9PMaRmpNZfVnUXs4bsz,1573486446900,2jPDCFGpGjVT8DvgCEW5QL,1573904110071,3,1574001133687,300000,kURdbmZfGJti7U4XXp3HgM,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
yjA2c2emZHkHm5MYhcBdDe,G3466Rnb7XbUeZKuCM9WWT,1568471646313,4MzC8ztVhUp59ujVMf3697,1554133969420,4,1569842154319,70000,SHNRMs64Qfnhq3JggNWbgx,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
ae7UnbQtfR4ufZobBtncJo,bX2krHRijJ9fPQ6JsckR2G,1543848673288,NSbb53qhPXdVXLHpf2T5RQ,1563382136608,4,1563537316482,270000,NAkeBfEg6X2Mu8Khjvsikv,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
Kv884riVir9M24bcLhHwTt,87jS8vCxdZWseHGN3XSvog,1539415878177,YsUoP7q9Kv2TBH2cogF5nZ,1545224969177,5,1545676260941,100000,WV9a8Rg66sbPpfoPKXTfPo,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
ZiEAg72SJrgMtbbufBjdvE,WRZDGVu36tHxvw8uywg8Q4,1571663727699,ZChEtYEFLKCjtARpRwTJAs,1573818522203,5,1575230826170,1500000,e9LFUHkXbhj6gHzeozBohf,kRyJUveqktavaCXyhPdceK,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
NZDLY9oKKW47zEYBuvomwG,mat4Cvjx3CzaRinv6LEwhA,1524334828081,ZNM7ihvouSak3ZrfdBRZs2,1545497902988,5,1549036348843,1350000,S4WqQVF5GYtb8aJqgCrs4J,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
bSU9WnA8LSLBNASyQUbYLf,ung38G6iTkGcXgFZmbakUz,1528191136272,HWmuEcZBSSQmAvcgCmtuQk,1537539274223,5,1537613134407,55000,UX7m6RWnKWvmw82URCyUMB,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
rfEGgEQRjDAtX29wMmdUCY,FKFFySCGEQbbF5iHeDJVk8,1572448160488,SxEkKdxZDRmKrzxTkHgc5j,1572522992511,5,1572637213253,30000,tBzVahotgvHGfkxUQ2DcCe,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
CAecPhMeSFqrGxHKtMgwu2,ZZYqSkjsXztK5ZasUFKMGT,1566680847465,qCLFdkerBGnkRX7v4rMDGv,1575535996562,2,1575872812025,400000,UX7m6RWnKWvmw82URCyUMB,VzkJEPR5H3mnqctJ8TW3YS,SSR8SSCR9m9JeMPQcumQAA,Finished,,FALSE
NuvWbF9uHrXkrLhWvad4Qt,BupXAJBDn8DPfqd3SgaZH2,1563695896457,wRGiGRt93gWFcAmQkhtAQJ,1566207940280,4,1566991412062,70000,uXjoimAM2PjeSdF2jGmXdB,Ax5bRJZGir8vaZMs3ZB9i5,4vmCuHsVCshaWa5e5WxrNK,Finished,,FALSE
zUKZLqF2iSeAd4gx4ARxzh,BDLtot54Bn8pwgFsA5nYSH,1544999132107,VqPWN4mzkP4rSY489HeiTo,1539255358897,4,1559402469612,,8y6k5vt7btxqjCYEsGU9Ps,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
pY6vz8vf2Md2vz5LxR8h6u,u8iEwnSLjWg6UUD8tUjmJj,1515219600598,SiAqekquU3PjHPnqH96Hb4,1551676146277,5,1551713386681,750000,hhFqYM4ba8mYjeY6vgAoQB,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
XrNjoSZWVefmDXmXEvCJ4k,U7qBCcRZ3wBFuZidhCCoy4,1565075658281,DyVuZd2ndnw4bHAd5eBMJ4,1569860983182,5,1569956958385,180000,97TmH72MfDNXTJ9J4kW4ju,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
ce5p2K2JPbAuHGE4ZkSnnv,u9Do3qBJGtu5hwR3CN4gUr,1536671824054,pvhBmdXzjgAydYGLUkjCUk,1555061806964,5,1558459486335,,XmvWkiYoHtwefiSTQNug9H,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
AiKbhShd4nzeE8cTV6cCiP,RQZx54dva58T8NyzapYYW6,1543660007960,9fZ8PvYAShbdPpingg6yRS,1545646486927,2,1545820849333,30000,LossceDVhNXShW4PKvnmQJ,VzkJEPR5H3mnqctJ8TW3YS,Exa7SPbiAcpe6Px23obGiX,Finished,,FALSE
kbBSWuT6U3HcbyBFWM9XT8,7aupi377wv7RAyS3ZTRZcQ,1568712821065,3CSJHN2x7yqzpaXSsVfvXW,1569697417356,5,1570042808668,100000,tsAWT4mUsYMkdFoyqpTJTX,VzkJEPR5H3mnqctJ8TW3YS,Exa7SPbiAcpe6Px23obGiX,Finished,,FALSE
XGLqxL7m8RcP8uBH5eB73d,GF4cnFQzbraTS9XmUvocek,1549906253639,2PVogAU46kyfdmbA9qBeMY,1569222337417,5,1569412592744,,mvghnzVsWSWEDRGHa2m6BL,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
FkgmGwSMZenGFwP9uZSH4z,G4y7RpstG4Er6ENpwWfZ5Q,1523799429236,ifBX8F5nGbhocwHkRnWjbN,1528464087325,5,1550835166381,3900000,AkZWoVzBLLReHmocPRKWQX,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
5APvFhaAFFLrNLqaiECAXs,9wAc79hdiEnrQKKwzKpyvZ,1534435545391,37R9kSJKe3ZaYFRmutfWpx,1535105858981,1,1535194000456,,aAkNmQxRakik386nZvYv9d,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
MjqqXkiGZsgiPzV7CgHKb4,YDGbJyYzgrKtHa2dcPLsgB,1545415065244,FECJzAnUsrgCwqDr7ZeHP8,1547820178594,3,1547971893524,,kURdbmZfGJti7U4XXp3HgM,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
npakHHMmuxsFDvKjptQtdP,735VLGZEKm8QYD7ihcXsUD,1542483883100,G8vMDbU2gDbXCCyjKzYaQf,1556287306375,5,1556518926114,150000,Ryy8XHk3PvHoGYiPVgsHvn,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
WE5BP56fPoTHnBEEHwitBa,gEMPZUegDkgSUBfRStrLia,1539192442170,PABdrfo2ZYW8yGTFgdYkFJ,1540645407790,5,1540783300841,40000,sWrBmCqEQUhUzwy3xmeLGY,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
kyPW6sGmVcYpXxQa6o5gXG,LaoJukCqyPMS4cssTDjaHu,1559838925346,ynjXveRKAsL3N3iZ99xzzQ,1546972156239,5,1566840067236,245000,uYsAubw7QQv9bniNUanZpv,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
RaSFqTyWbB4exAkTeTRCKX,vE7iBoVHHjWcTgXyBtQ6yr,1549575902260,yTrpzQK32f87NsT9yFrRVG,1565009510495,5,1566382425775,,XMaL42yibV8amBAhAaxo2D,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
XNMZ4sgLZz53Rpe8VTzpQC,B9bCkh3PnCoEkUHYJh6zC9,1546204946213,yhJStXVQezSWveMYNnSry8,1552163767253,1,1552405516150,340000,uDHVz7XXXRCkGKWRUe2jKp,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
Hef9vwb3AM46qWAJ9X4Dzv,6Ms3tuxWJRLfBvJM23jqg3,1545835272427,gpaovNMYj28DFdyDJVffzh,1548661296364,5,1552389577618,700000,NY4ddQbGabAksZsRRASgrB,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
oyKyfBog834W4SfiWpaLiJ,L9FR54cecvgP64Wepsc3v5,1507727811649,MjqmT24rYfEkjcYHiCc7GR,1502600210839,3,1502600210839,,SHNRMs64Qfnhq3JggNWbgx,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
kxqxt5fMzWkTPcAdumaHiS,ZPBmKpBPcRrEzgKVNwEYRW,1544530426886,vw4PiCCDXNUw4LUpohHJid,1551510120741,3,1575718965980,200000,uXjoimAM2PjeSdF2jGmXdB,Ax5bRJZGir8vaZMs3ZB9i5,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
c6E67RawTTTRymw9JUoskD,U95AUpUutnVyTY8qYmD5iB,1570432777243,3QMLTG2K8npN9ZQXf6tv86,1570787496408,5,1570977398378,350000,7hDLCJKedGURivEFUZzsDF,JdqYJwUosvwivsFdThmcXe,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
XN3nXrNZ2cVPoPrW56hqvS,fk9HMANc5rXEjG2X6UuxVd,1528181135125,bgJAyPBFWkUS2nyuA87RzG,1557463807947,5,1558437429288,500000,SHNRMs64Qfnhq3JggNWbgx,VzkJEPR5H3mnqctJ8TW3YS,Exa7SPbiAcpe6Px23obGiX,Finished,,FALSE
x2R93vFNuniC4vAiZ45zCg,9eLAXSeLYqciNjA2biiSEA,1554989547351,XrvQHTDPuXj4gYpPHNidiq,1552316989497,5,1555494939293,150000,sDRRkkrrCx3krdGsGqwhFR,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
SRWjBpvJ9fXCRNzYBT7zWe,cHBLzWsyqyS7MaeonR7NTa,1551393238006,YpanazaBF2Sg2LNZEZwiU2,1552054730042,5,1552066273327,,mMTCfv4EXt6D74XiKxf33G,VzkJEPR5H3mnqctJ8TW3YS,Exa7SPbiAcpe6Px23obGiX,Finished,,FALSE
9TyS52mESj5sxez7AJqJDb,oRfDodwYMoJhp5DmBFk3Lm,1530176187894,mBWUNnj3uCKyccHmYfcE5W,1529044237082,5,1530286598380,50000,5YkLrEdys7QnTpdrsj7QKT,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,TRUE
p2G6CXx3YkjHqfYAQaatqL,PEci9VmKkFhWdx5JQC7UPV,1507727811649,njyiAQLjn4Q8fzxbaqkNqa,1534788481888,1,1534916764922,80000,UX7m6RWnKWvmw82URCyUMB,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
haprDMQJvHp4kYaVwf2THh,Sgog3aUbpGi2gGbsz2Qnck,1508308272940,83ysFEST2yA3z8XLSmtFbR,1509191843251,5,1518673520221,70000,beEjSXYt72c5ycRBZVmpJZ,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
zbWcGbGHQYrSMBjxuHLSsX,qQrFXFFixdRLnzKKuY4voj,1564841256739,PTPDzhD66en6NTr9uRPcET,1573202117760,5,1574447400168,300000,bKv8JeCDhHBCe8SnfDcv66,VzkJEPR5H3mnqctJ8TW3YS,w7ySKZasdRqSzabsjb7XXY,Finished,,FALSE
zxq28FLVGejZR987JsKZjS,jKKwsiQFbU8FVNw64LPsHR,1546331995028,SNLbmwmK5oDrxKso2zoMfU,1551888364788,5,1551952847613,30000,yE6LsYG8ZaJkzxxJ6jJqtA,VzkJEPR5H3mnqctJ8TW3YS,SSR8SSCR9m9JeMPQcumQAA,Finished,,FALSE
Cr3F92Vdmq87z2YJYAahez,HqcbhbBEfsbByL2CueyjrF,1559593484420,85EQmmNpwNmZWZ8PHNz28x,1561871167390,5,1561884050616,100000,acmdm2pESDGqd3bL9dVhrN,VzkJEPR5H3mnqctJ8TW3YS,HN4YtXs2DMXEcY3xzexmxA,Finished,,FALSE
xpvPoBjWUft46WrkybP6mv,dLnaCFzuTEWj5WFf4jqAh6,1549090537084,8H3qK2EoAD5FrofXB9gkAM,1546957501293,4,1549701169717,87000,AAXrjk7mffDGpe9QTvZ7eP,kRyJUveqktavaCXyhPdceK,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
xm5hfejV4H32x6xg8J3wow,8rqxKeVFjGYxyx29vXBDTw,1532775588611,VXsT9tTziQPyEtP6zVJgb8,1561287202123,5,1561559892336,80000,sDRRkkrrCx3krdGsGqwhFR,VzkJEPR5H3mnqctJ8TW3YS,6CgUdm5YDCyDjZh6PDAdfa,Finished,,FALSE
V6dvh5JFGQRLbTwLgzkGdN,TqozuzMhanejR6JxD4YSge,1550573149435,UFEgYrShpBXbKn47gxbs8W,1551803210535,1,1552215236331,100000,UX7m6RWnKWvmw82URCyUMB,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
vuSwZVF8nZcd5MsuhxaADq,UvCD4KpesYQMQNRs57j64D,1544306583402,L8a8zSiWNtG636ihi7qM7M,1549369078579,5,1549812347678,500000,X23hj6VjCf3e6zBxjuwsra,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
xLTzphSNiG95qVp5gbzDCL,dHejEQW8o9iW9HB9H4RWSn,1531046944138,fG55FhUx3TZDRBbWT6u9JM,1528885557449,5,1537007486322,80000,adAcCcU3Bi3pQrPgAHYLmY,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
5hCWpzzFLHwRuDhw7NSDXJ,ung38G6iTkGcXgFZmbakUz,1528191136272,tx9YXHJUygA46GQvCCx4uE,1532547520111,5,1538210745279,50000,UX7m6RWnKWvmw82URCyUMB,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
Q2UQ43jmPS99nqGbYeuDjh,PEci9VmKkFhWdx5JQC7UPV,1507727811649,EWtso425NLnZoyA9cFxnSY,1569573730425,3,1569754498817,140000,UX7m6RWnKWvmw82URCyUMB,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
kCDuZ7FeYkrsRZA6zkcha2,YVsrpSK8gLYQ6dn7EyC6zS,1535032717719,XE3qdoT2LaDGKnZkPjb5py,1547793018588,5,1547811241150,50000,sDRRkkrrCx3krdGsGqwhFR,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,xE9DpWwQTmYNGkwuABYkNn,FALSE
pj9vAAUSXzgvAgTUr8xHqJ,hCm8wKKSS7b6rpTzXkuckB,1557042354733,G7BRW3NKJCEu7CKQKYXL2X,1569740175325,5,1570700447784,300000,QZy74dVyzJE4vqrCqCdT7o,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
ZbttCdKe5Bwd69KzKet8rc,RrHNDcf3oF9T4xvUiRhQfz,1560536772722,QTacmE4PxZ6XvtvfHkj7Dd,1563606235962,3,1563705524897,20000,aAkNmQxRakik386nZvYv9d,VzkJEPR5H3mnqctJ8TW3YS,mgpdKJ5Ly9Tu437pNp7WsH,Finished,,FALSE
NJX7vE6AsJe7944Qfb86k9,ung38G6iTkGcXgFZmbakUz,1528191136272,gotfDWTR3C6m3i8EQCxMhu,1521524585811,5,1535117733289,80000,UX7m6RWnKWvmw82URCyUMB,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
uPqJW8eRXDepnb7e4dyfmu,A877Fxyv3kcdGS8vEFt5cX,1528123514175,CWRM8bJHpJzay5o22CzXbw,1526937367578,1,1542265673475,,UX7m6RWnKWvmw82URCyUMB,VzkJEPR5H3mnqctJ8TW3YS,Exa7SPbiAcpe6Px23obGiX,Finished,,FALSE
WDHYkYp5iACyxMpD35kFsP,Sm4Eok9Q5S5BFd5DTYyEwx,1562924442286,SBYyonhRtR5YoiHfNXr2ay,1572405787668,5,1574883412118,245000,2qXNTbtZHkPx4ohWYJmTdv,kRyJUveqktavaCXyhPdceK,XZCnwH2vCRhHReoVx9X3XV,Finished,,TRUE
vFafuQi2GvjtQb3hLEobEm,cGhPSH3kZg4WSNSBZR8VG4,1558953550397,ad2zP8nKqPTiJqnJHzxCKy,1572375460431,5,1572375874207,,uDHVz7XXXRCkGKWRUe2jKp,VzkJEPR5H3mnqctJ8TW3YS,SSR8SSCR9m9JeMPQcumQAA,Finished,cGhPSH3kZg4WSNSBZR8VG4,TRUE
bKPCKmGUzCtQBroPUnGDff,GEY9uAuLpiqZvcjwZQQBpF,1540900850748,wzr93Co8i5rEfJTVEppK9J,1568790602983,5,1569050799923,100000,YGG2RG3H3ZG29vbsZcubJV,VzkJEPR5H3mnqctJ8TW3YS,5zV7TANbhJyybX5KXANdi2,Finished,,FALSE
RaSQpGHXuYdhutjFktnarT,dG6jhLCJWDNNAwwjiyMWYK,1536993670257,VbbdRMyj9KznTVQa5yw3kA,1571825160270,5,1572005284596,250000,RjGCGnUjKWQCiTJESZe4Fb,VzkJEPR5H3mnqctJ8TW3YS,R7KfSm2xnr4p8hV44JsMtM,Finished,,FALSE
KQEXSjUYaztDavQHifmyqF,Zp4aSjZ8C6btLPsLaEb25H,1540802205650,CarSuTSKV2Ef6gcFg32FnH,1550852061853,5,1552864961728,,YjEzGbFiA5XiyJsQqGiXMf,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
mAThtu49kqTfvhFJNNos8C,SZUHGJ6bKrvEGWFnETboVm,1533994375845,6UsNJ4xB2rYkSsxUSxAi9R,1516390567094,5,1574263012599,80000,Jy7nZvUqvwDUhcAG59wPcg,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
aNDxTRVReK6oKEzcKLtCFr,FS7T7aXgbTRVCy7pBjN2Fe,1554390474275,e4ym2BcjrqjiASxLxhtjqS,1554659217413,3,1554876036468,400000,q4CYPYjkJs7zuxj3z2HRwt,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
PUBEXhfc2xGCqRzVtAb4dN,ifCCjpdK3bYgJ5e9oxDEtC,1531224234396,HwxWcVfG7XdUsQTfDAhbJH,1532929943894,3,1533024898411,78000,beEjSXYt72c5ycRBZVmpJZ,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
7YEmkDcXkNXHpypbHXfioR,2cM3mmCJVJKpHhQ9C4fkPY,1535913728887,kBXdkGEeUEku5UEUpkHoDZ,1558562502248,1,1558845132838,,UX7m6RWnKWvmw82URCyUMB,VzkJEPR5H3mnqctJ8TW3YS,98DpwFpuLYJtF6jajghriE,Finished,,FALSE
LUUB6evFzXYTRsq9kdFj9o,6YWMFL8pGszJSLRfZjF4xG,1507727811649,yrWvpLc6f5XeCjm2KRmNbJ,1499150356538,3,1499501781108,,acmdm2pESDGqd3bL9dVhrN,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
KCWHuzTEYhYsh65uSWbnbm,dLnaCFzuTEWj5WFf4jqAh6,1549090537084,yxhr3N5F8d4wbVy69PxLje,1547592823084,4,1575707717893,95000,AAXrjk7mffDGpe9QTvZ7eP,kRyJUveqktavaCXyhPdceK,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
rufEvuEBwTUQQvbimGFSxH,MSzABRvEUWLGHrXJJfRxsz,1555703338870,d4LNVrKDoQLibzp2bnZGyF,1556132985519,3,1556439684217,190000,fwahoSvY9BgsKM27Pmrakr,VzkJEPR5H3mnqctJ8TW3YS,Exa7SPbiAcpe6Px23obGiX,Finished,,FALSE
SQCpHtLgr5xGGrx6w5Ugb6,u2ttxyNsewmgNN4CUeaXtC,1520925023793,PeYDc8SswYQ4dcf8zDrAEe,1518537525288,5,1525015776461,90000,UX7m6RWnKWvmw82URCyUMB,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
YFPBNNG2bAgvocfpbW6PaJ,9ZxSVjmaGrc7sATLWqod5V,1546177628505,NWgjWKzvPLDj99wzSwJSgz,1558595964997,3,1558684034914,80000,jzRK44iXpXDWVJrp4LpBYr,kRyJUveqktavaCXyhPdceK,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
bXLhTySxpGRYFXbbJTyFD2,xSSicouLGTSmK76zUsaD7d,1559460898716,sVB2TdDfE588q3MTw85xeS,1525068340962,5,1563884581142,85000,tULkZ7EE6JfU27mPfoGzxA,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
Gn5cabYLFVt4sZGWC4XLpb,Jck5kmu533dMaosTtPze6R,1546014697337,kxugbXG6EkGHnzkFoDxrDf,1545833144100,5,1549400001626,50000,Jy7nZvUqvwDUhcAG59wPcg,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
SXPGjfU7FGDi3P796LzUZo,zeCiLcfmr36zKwCuMNw5Gc,1546968242159,oseocLAMK2GAjrMiq3HH3t,1545309379581,5,1547733769657,75000,7okUMLvv2NSaimw9nCCuRB,VzkJEPR5H3mnqctJ8TW3YS,SSR8SSCR9m9JeMPQcumQAA,Finished,,FALSE
TzByqqHQxqMskXrG6mLscZ,adVJM4aMSJD5jHqyczcUpo,1546491046894,qYRmht9h4yc9S7vkxx8oY8,1571801784986,5,1572452244496,,arBRiTwP79SF63z2iuR9Y7,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
jzqVWMaknCTtvkiAiDCna7,MsMztuAtq8Bk9DKSoGnMS5,1535651110869,rFnfpVSXwd6pzxCbUFViUa,1537510431571,5,1537710517426,127000,sDRRkkrrCx3krdGsGqwhFR,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
BhHFwJxUZamoQhDijjigjP,ddnowXHjGsaRnZCTtChYGw,1559410266834,cY4LTwzDiyaFSkQEdmWVqB,1569263390058,5,1569352444721,40000,aAkNmQxRakik386nZvYv9d,VzkJEPR5H3mnqctJ8TW3YS,SSR8SSCR9m9JeMPQcumQAA,Finished,,FALSE
9tdzVdFCgDysu6k7wLpGaL,LN7ZazPgDKtUDEgTYLdXP9,1539688246725,Pno8shd3CYHrtYLoQTk78W,1541911989753,1,1544507497401,,ZdsCK2dGR3iwojerdwnPvN,JdqYJwUosvwivsFdThmcXe,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
UX2DeX7hPZ2tV6fyYVedkJ,YMRkM9xbEmeQsqwkoQs452,1530274692728,q7aRatctcYtg3hQGPD6pPm,1531385443402,5,1531419858196,300000,aAkNmQxRakik386nZvYv9d,VzkJEPR5H3mnqctJ8TW3YS,SSR8SSCR9m9JeMPQcumQAA,Finished,,FALSE
KWN5Ph9GHbkocdFRu9gnpJ,rdEpnCTCrqpra6JbsjPn68,1545483795881,rScbkDPYWQhjEqyZWdb6p2,1537956712803,1,1546096320540,,5YkLrEdys7QnTpdrsj7QKT,VzkJEPR5H3mnqctJ8TW3YS,4vmCuHsVCshaWa5e5WxrNK,Finished,,FALSE
975vcu4v3ML2CBrny5Zsbp,Y3apZT2oKECsw8ccr3FCaG,1559651477191,q9SQ7pLjfNaJeQWEMUyQJ2,1547201503063,1,1560332362782,40000,aAkNmQxRakik386nZvYv9d,VzkJEPR5H3mnqctJ8TW3YS,Exa7SPbiAcpe6Px23obGiX,Finished,,FALSE
BbRBsM2Q4WfFgpkHUi7ZPT,oyhJx29nQQfPXEH8URkbuE,1520854066906,kBANWgyM3LcsAziB8gw9FS,1568398577500,1,1568466978273,,mtgfMQ7DbtkMtQ66Y4y37m,VzkJEPR5H3mnqctJ8TW3YS,4vmCuHsVCshaWa5e5WxrNK,Finished,,FALSE
ZNN5m2BDSo2CzURSRJaKNg,Jck5kmu533dMaosTtPze6R,1546014697337,hXWKNdmuQaJHGjuSUDcszD,1562154516008,5,1566804893553,75000,UX7m6RWnKWvmw82URCyUMB,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
oJT8AVdukGyRafzkHJE3RH,oEsrDpcGVgKbrX9DiF7yq9,1533886344237,KjdoG5yQfppLGVySodEsNo,1542899822965,5,1542900602098,,5YkLrEdys7QnTpdrsj7QKT,VzkJEPR5H3mnqctJ8TW3YS,Exa7SPbiAcpe6Px23obGiX,Finished,,TRUE
qvtwvgEADspumG2v5gBW4s,3eaLaXkTn44STetaQJ43ib,1566807500433,WkrmBBzwVuYg6GH3A2gAJZ,1562243692098,4,1571985599934,120000,UX7m6RWnKWvmw82URCyUMB,VzkJEPR5H3mnqctJ8TW3YS,Exa7SPbiAcpe6Px23obGiX,Finished,,FALSE
PMbJjcBNT88BDa9mjZ5RLT,WPn2my89UyqThiBx7M9pXV,1541183859120,driHqxymCr2Qc24btj5BuU,1569955095959,5,1570625063565,500000,Kbvss3N5FTsnzzmumXT45E,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,avUXzqrgBDcHj4VeDUKJcw,FALSE
iuuAasprSQ89FTEEbKq93u,VMffWVvnKbFvq6FYVkvk2W,1543216534123,Skquu9ug8ogLPzZub39Yyp,1569770914849,5,1569844915931,,ZdsCK2dGR3iwojerdwnPvN,JdqYJwUosvwivsFdThmcXe,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
ufqarBQ55kLnqVxYPoQWQ9,Cjq396djjjSNLoptsEoKoQ,1563467742732,QqezX9edsXTLNy2thLegX5,1564908123445,5,1565940874747,20000,YGG2RG3H3ZG29vbsZcubJV,VzkJEPR5H3mnqctJ8TW3YS,TXrpf3aGVLHBtuGtrT3vZX,Finished,Cjq396djjjSNLoptsEoKoQ,TRUE
pDv897PAdX2Xq75cwemXzg,TJqacxeg8p2EE2kTbohxhV,1558101889418,zxqKcVnxmW3WhHkaSxPk2K,1559025361718,5,1559138260110,30000,aAkNmQxRakik386nZvYv9d,VzkJEPR5H3mnqctJ8TW3YS,SSR8SSCR9m9JeMPQcumQAA,Finished,,FALSE
jjZXTbXVB4DhouhE2xdnSA,BhktZA8ctiaXZDES2NEoNF,1547549860372,S8TPFgyBGnNYNiNLAhkfJL,1566297739483,5,1567272165221,105000,mFWHtrwi8P4Wz3sHPPZon8,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
